3,0,1,2,Meal Plan 1,0,Room_Type 4,55,Online,159.3,2,5/13/2018,Not_Canceled,2018,May
1,0,0,4,Meal Plan 1,0,Room_Type 1,55,Online,74.8,2,12/13/2018,Not_Canceled,2018,Dec
2,0,0,1,Meal Plan 1,0,Room_Type 1,16,Online,95,1,10/31/2017,Not_Canceled,2017,Oct
2,0,0,3,Meal Plan 1,0,Room_Type 1,24,Online,107,1,10/8/2017,Not_Canceled,2017,Oct
2,0,0,3,Meal Plan 1,0,Room_Type 1,8,Offline,64,0,2/16/2018,Not_Canceled,2018,Feb
2,0,1,4,Meal Plan 1,1,Room_Type 1,10,Online,82.95,0,11/2/2017,Not_Canceled,2017,Nov
2,0,1,3,Meal Plan 1,0,Room_Type 4,0,Online,155,1,9/21/2017,Not_Canceled,2017,Sep
2,0,0,1,Not Selected,0,Room_Type 1,12,Online,101.68,1,6/30/2018,Not_Canceled,2018,Jun
2,0,2,1,Meal Plan 1,0,Room_Type 1,32,Online,94.5,3,9/5/2017,Not_Canceled,2017,Sep
2,0,0,2,Meal Plan 1,0,Room_Type 1,182,Online,117.9,2,9/30/2018,Canceled,2018,Sep
2,0,1,0,Not Selected,0,Room_Type 1,1,Online,127,1,6/27/2018,Not_Canceled,2018,Jun
2,0,0,3,Not Selected,0,Room_Type 1,122,Online,116.1,2,6/16/2018,Not_Canceled,2018,Jun
2,0,2,3,Meal Plan 1,0,Room_Type 1,40,Online,117.9,1,6/30/2018,Not_Canceled,2018,Jun
2,2,2,2,Meal Plan 1,0,Room_Type 2,116,Online,184.24,1,6/26/2018,Canceled,2018,Jun
3,0,2,2,Meal Plan 1,1,Room_Type 4,123,Online,155.7,1,8/13/2018,Not_Canceled,2018,Aug
3,0,2,5,Meal Plan 1,0,Room_Type 4,40,Online,135.76,0,4/22/2018,Canceled,2018,Apr
2,1,2,5,Meal Plan 1,0,Room_Type 1,105,Online,102.83,3,11/12/2018,Not_Canceled,2018,Nov
2,0,0,1,Meal Plan 1,0,Room_Type 1,443,Online,65,0,4/29/2018,Canceled,2018,Apr
2,0,2,3,Meal Plan 1,0,Room_Type 1,2,Online,103,1,11/14/2017,Not_Canceled,2017,Nov
2,0,0,3,Meal Plan 1,0,Room_Type 1,317,Online,106.2,1,9/1/2018,Canceled,2018,Sep
2,0,0,2,Meal Plan 2,0,Room_Type 1,286,Offline,58.5,0,9/16/2018,Not_Canceled,2018,Sep
2,0,1,3,Meal Plan 1,0,Room_Type 1,68,Online,73.95,0,3/10/2018,Canceled,2018,Mar
2,0,0,3,Meal Plan 1,0,Room_Type 1,148,Online,105.3,0,5/5/2018,Not_Canceled,2018,May
3,0,2,0,Meal Plan 1,0,Room_Type 4,68,Online,133.2,2,4/24/2018,Not_Canceled,2018,Apr
2,0,0,2,Meal Plan 1,0,Room_Type 1,30,Offline,85.5,0,3/30/2018,Not_Canceled,2018,Mar
1,0,0,1,Meal Plan 1,0,Room_Type 1,14,Online,112,1,11/3/2018,Canceled,2018,Nov
2,2,0,2,Meal Plan 1,0,Room_Type 6,110,Online,190.8,0,10/14/2018,Canceled,2018,Oct
1,0,2,3,Meal Plan 1,0,Room_Type 1,117,Offline,110,0,6/5/2018,Not_Canceled,2018,Jun
2,0,1,4,Meal Plan 1,0,Room_Type 4,85,Online,91.48,1,7/13/2018,Not_Canceled,2018,Jul
2,0,0,2,Not Selected,0,Room_Type 1,1,Online,135,2,10/20/2018,Not_Canceled,2018,Oct
1,0,1,2,Meal Plan 1,0,Room_Type 1,25,Online,129,2,10/17/2018,Not_Canceled,2018,Oct
2,0,2,4,Not Selected,0,Room_Type 1,289,Online,70.55,2,12/28/2018,Canceled,2018,Dec
2,0,1,4,Meal Plan 1,0,Room_Type 4,28,Offline,75,0,10/19/2017,Not_Canceled,2017,Oct
1,0,0,4,Not Selected,0,Room_Type 1,80,Online,72.25,0,3/29/2018,Not_Canceled,2018,Mar
2,0,0,1,Meal Plan 1,0,Room_Type 4,11,Online,155,2,10/9/2017,Not_Canceled,2017,Oct
2,1,1,0,Meal Plan 1,0,Room_Type 1,162,Online,121.5,2,7/25/2018,Canceled,2018,Jul
2,0,2,5,Meal Plan 1,0,Room_Type 1,155,Online,90.95,2,6/28/2018,Not_Canceled,2018,Jun
1,0,2,2,Meal Plan 1,0,Room_Type 1,82,Online,109.65,0,5/22/2018,Not_Canceled,2018,May
3,0,2,4,Meal Plan 1,0,Room_Type 4,27,Online,142.72,0,4/15/2018,Canceled,2018,Apr
1,0,1,2,Meal Plan 1,0,Room_Type 1,13,Offline,90,0,5/9/2018,Not_Canceled,2018,May
2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Online,75,0,6/17/2018,Canceled,2018,Jun
2,0,0,2,Meal Plan 1,0,Room_Type 1,11,Online,111,1,11/18/2018,Canceled,2018,Nov
2,0,2,2,Meal Plan 1,0,Room_Type 1,266,Online,86.7,2,10/30/2018,Not_Canceled,2018,Oct
2,0,1,0,Meal Plan 1,0,Room_Type 1,39,Online,117.9,1,3/28/2018,Not_Canceled,2018,Mar
1,0,0,2,Meal Plan 1,0,Room_Type 1,13,Complementary,0,1,6/1/2018,Not_Canceled,2018,Jun
2,0,0,4,Not Selected,0,Room_Type 1,112,Online,101.58,1,5/4/2018,Not_Canceled,2018,May
2,0,1,2,Not Selected,0,Room_Type 1,88,Online,58.9,1,4/8/2018,Not_Canceled,2018,Apr
2,0,0,1,Meal Plan 1,0,Room_Type 1,56,Offline,120,0,6/8/2018,Not_Canceled,2018,Jun
2,0,2,3,Meal Plan 1,0,Room_Type 4,73,Online,107.1,0,4/7/2018,Canceled,2018,Apr
2,0,1,1,Meal Plan 1,0,Room_Type 1,80,Online,126.9,1,5/2/2018,Not_Canceled,2018,May
2,0,0,3,Meal Plan 1,0,Room_Type 4,130,Online,139.5,2,9/29/2018,Canceled,2018,Sep
2,0,1,3,Not Selected,0,Room_Type 1,69,Online,80.75,1,4/4/2018,Not_Canceled,2018,Apr
2,0,0,2,Meal Plan 2,0,Room_Type 1,273,Online,109,0,7/17/2017,Canceled,2017,Jul
2,0,0,1,Meal Plan 2,0,Room_Type 1,55,Offline,104,0,4/6/2018,Not_Canceled,2018,Apr
1,0,0,3,Meal Plan 1,0,Room_Type 1,4,Corporate,65,1,11/1/2018,Not_Canceled,2018,Nov
2,0,0,3,Meal Plan 1,0,Room_Type 4,97,Online,140.4,0,5/24/2018,Not_Canceled,2018,May
2,0,0,3,Meal Plan 1,0,Room_Type 1,44,Offline,75,0,2/17/2018,Not_Canceled,2018,Feb
2,0,0,1,Not Selected,0,Room_Type 1,31,Online,94.5,0,4/14/2018,Canceled,2018,Apr
2,0,1,0,Not Selected,0,Room_Type 1,0,Online,109,0,6/5/2018,Not_Canceled,2018,Jun
2,0,2,2,Meal Plan 1,0,Room_Type 1,62,Online,105,2,11/12/2018,Not_Canceled,2018,Nov
2,0,2,2,Meal Plan 1,0,Room_Type 4,86,Online,107.95,1,4/17/2018,Not_Canceled,2018,Apr
3,0,2,2,Meal Plan 1,0,Room_Type 7,3,Online,215.6,1,10/7/2018,Not_Canceled,2018,Oct
2,0,1,1,Not Selected,0,Room_Type 1,197,Online,85.5,1,8/1/2018,Not_Canceled,2018,Aug
2,0,0,2,Meal Plan 1,0,Room_Type 1,143,Online,105.3,2,7/12/2018,Not_Canceled,2018,Jul
1,0,2,1,Meal Plan 2,0,Room_Type 1,23,Online,1,0,1/2/2018,Not_Canceled,2018,Jan
2,0,0,2,Meal Plan 1,0,Room_Type 4,8,Online,156,0,6/15/2018,Canceled,2018,Jun
1,0,0,2,Meal Plan 1,0,Room_Type 1,13,Online,73.15,1,11/16/2018,Not_Canceled,2018,Nov
2,0,1,2,Meal Plan 1,0,Room_Type 1,280,Online,110,0,9/19/2018,Canceled,2018,Sep
2,1,1,0,Not Selected,0,Room_Type 1,11,Online,87.4,1,9/13/2017,Not_Canceled,2017,Sep
2,0,0,2,Meal Plan 1,0,Room_Type 1,317,Online,120,0,9/15/2018,Canceled,2018,Sep
2,0,1,2,Not Selected,0,Room_Type 1,185,Online,79.2,0,12/16/2018,Canceled,2018,Dec
2,0,1,3,Meal Plan 1,0,Room_Type 1,160,Online,90.95,1,6/30/2018,Not_Canceled,2018,Jun
2,0,0,4,Meal Plan 1,0,Room_Type 1,104,Online,91.48,1,10/18/2018,Not_Canceled,2018,Oct
2,1,0,1,Meal Plan 1,0,Room_Type 1,11,Online,150,1,11/5/2018,Canceled,2018,Nov
2,0,0,1,Not Selected,0,Room_Type 1,2,Online,89,0,3/22/2018,Not_Canceled,2018,Mar
2,0,1,4,Not Selected,0,Room_Type 1,14,Online,91.43,1,8/17/2018,Not_Canceled,2018,Aug
2,0,0,2,Meal Plan 1,0,Room_Type 1,22,Offline,140,0,5/20/2018,Not_Canceled,2018,May
1,1,2,5,Not Selected,0,Room_Type 1,37,Online,87.78,0,10/24/2017,Not_Canceled,2017,Oct
2,0,0,2,Meal Plan 2,0,Room_Type 1,292,Online,115,0,7/21/2018,Canceled,2018,Jul
2,0,0,3,Meal Plan 1,0,Room_Type 1,11,Online,80.85,1,9/9/2017,Not_Canceled,2017,Sep
2,0,1,3,Meal Plan 1,0,Room_Type 1,86,Online,82.45,1,3/31/2018,Not_Canceled,2018,Mar
2,0,0,1,Not Selected,0,Room_Type 1,109,Online,108,0,10/11/2018,Canceled,2018,Oct
2,0,1,1,Meal Plan 1,0,Room_Type 4,72,Online,96.3,1,4/2/2018,Not_Canceled,2018,Apr
2,0,1,5,Meal Plan 1,0,Room_Type 1,196,Online,99.45,0,8/22/2018,Canceled,2018,Aug
2,0,0,2,Meal Plan 1,0,Room_Type 4,56,Online,140.4,1,5/13/2018,Not_Canceled,2018,May
2,0,1,3,Meal Plan 1,0,Room_Type 1,189,Offline,72.25,0,8/8/2018,Not_Canceled,2018,Aug
2,0,1,4,Meal Plan 1,0,Room_Type 4,126,Online,126,0,8/15/2018,Not_Canceled,2018,Aug
2,0,2,3,Meal Plan 1,0,Room_Type 1,303,Online,78,0,8/19/2018,Canceled,2018,Aug
1,0,2,2,Meal Plan 1,0,Room_Type 4,81,Online,146.6,1,11/6/2018,Not_Canceled,2018,Nov
2,0,1,2,Meal Plan 1,0,Room_Type 1,54,Online,118.8,0,10/10/2018,Canceled,2018,Oct
1,0,0,1,Meal Plan 1,0,Room_Type 1,15,Online,145,0,10/6/2018,Canceled,2018,Oct
2,0,0,4,Meal Plan 1,0,Room_Type 1,86,Online,84.58,0,4/6/2018,Canceled,2018,Apr
2,0,1,2,Meal Plan 2,0,Room_Type 1,161,Online,130,0,3/25/2018,Canceled,2018,Mar
2,0,4,10,Meal Plan 1,0,Room_Type 4,147,Online,118.88,1,8/3/2018,Canceled,2018,Aug
2,0,1,2,Meal Plan 1,0,Room_Type 1,92,Offline,101.52,0,5/30/2018,Not_Canceled,2018,May
2,0,0,1,Meal Plan 1,0,Room_Type 1,87,Corporate,100,0,9/11/2017,Canceled,2017,Sep
2,0,2,1,Meal Plan 1,0,Room_Type 1,109,Offline,58,0,3/20/2018,Not_Canceled,2018,Mar
2,0,0,4,Meal Plan 1,0,Room_Type 1,127,Offline,61.5,2,3/23/2018,Not_Canceled,2018,Mar
2,0,1,2,Meal Plan 2,0,Room_Type 1,418,Online,107,0,9/26/2018,Canceled,2018,Sep
2,0,1,4,Not Selected,0,Room_Type 1,156,Online,87.3,1,8/24/2018,Not_Canceled,2018,Aug
2,0,0,2,Meal Plan 1,0,Room_Type 1,80,Online,76.5,1,7/16/2017,Canceled,2017,Jul
2,0,2,2,Not Selected,0,Room_Type 1,211,Online,63.75,0,12/16/2018,Canceled,2018,Dec
2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Online,95,0,5/13/2018,Canceled,2018,May
2,0,2,1,Meal Plan 1,0,Room_Type 1,58,Offline,75,1,11/19/2018,Not_Canceled,2018,Nov
2,0,0,3,Meal Plan 1,0,Room_Type 1,433,Online,70,0,9/8/2018,Canceled,2018,Sep
2,0,1,3,Meal Plan 1,0,Room_Type 1,111,Online,101.58,1,5/2/2018,Not_Canceled,2018,May
2,0,2,3,Meal Plan 1,0,Room_Type 1,34,Offline,85,0,8/21/2018,Not_Canceled,2018,Aug
2,0,2,4,Meal Plan 1,0,Room_Type 1,17,Online,98.39,0,12/3/2018,Not_Canceled,2018,Dec
1,0,0,0,Meal Plan 1,0,Room_Type 1,4,Complementary,0,1,2/27/2018,Not_Canceled,2018,Feb
2,0,0,3,Meal Plan 1,0,Room_Type 1,6,Online,106.07,1,9/22/2017,Not_Canceled,2017,Sep
2,0,1,1,Meal Plan 1,0,Room_Type 1,32,Offline,105,1,7/18/2018,Not_Canceled,2018,Jul
2,0,0,1,Meal Plan 1,0,Room_Type 1,4,Online,145,2,9/22/2017,Not_Canceled,2017,Sep
3,0,2,1,Meal Plan 1,0,Room_Type 1,195,Online,106.03,1,8/13/2018,Canceled,2018,Aug
2,0,2,2,Meal Plan 1,0,Room_Type 1,119,Online,114.3,1,8/13/2018,Not_Canceled,2018,Aug
1,0,1,1,Not Selected,0,Room_Type 1,13,Online,88,0,12/5/2018,Not_Canceled,2018,Dec
2,0,0,2,Meal Plan 1,0,Room_Type 1,59,Online,89.25,2,10/15/2017,Not_Canceled,2017,Oct
2,1,2,5,Meal Plan 1,0,Room_Type 4,78,Online,86.32,1,3/20/2018,Not_Canceled,2018,Mar
2,0,0,3,Meal Plan 1,0,Room_Type 1,335,Offline,90,1,10/13/2018,Not_Canceled,2018,Oct
2,0,2,5,Meal Plan 1,0,Room_Type 1,103,Online,55.96,0,8/22/2017,Not_Canceled,2017,Aug
1,0,0,2,Not Selected,0,Room_Type 1,0,Online,109,1,6/8/2018,Not_Canceled,2018,Jun
2,0,0,1,Meal Plan 1,0,Room_Type 1,118,Offline,86,0,3/1/2018,Not_Canceled,2018,Mar
2,0,1,5,Meal Plan 1,0,Room_Type 1,56,Online,118.95,0,9/5/2018,Not_Canceled,2018,Sep
2,0,0,2,Meal Plan 1,0,Room_Type 1,107,Offline,130,1,6/10/2018,Not_Canceled,2018,Jun
2,0,1,3,Not Selected,0,Room_Type 1,70,Online,90.56,1,4/14/2018,Not_Canceled,2018,Apr
2,0,0,2,Meal Plan 1,0,Room_Type 1,76,Online,87.3,1,4/1/2018,Not_Canceled,2018,Apr
2,2,2,2,Meal Plan 1,0,Room_Type 6,144,Online,177.65,1,5/27/2018,Canceled,2018,May
1,2,2,2,Meal Plan 1,0,Room_Type 6,4,Online,200.75,2,9/19/2017,Not_Canceled,2017,Sep
2,1,0,2,Meal Plan 1,0,Room_Type 1,15,Online,127,1,3/18/2018,Not_Canceled,2018,Mar
1,0,1,2,Meal Plan 1,0,Room_Type 1,32,Online,72.9,0,2/5/2018,Canceled,2018,Feb
3,0,1,1,Meal Plan 1,0,Room_Type 4,49,Online,159.3,0,5/7/2018,Canceled,2018,May
2,1,1,3,Meal Plan 1,0,Room_Type 1,77,Online,135.15,1,5/12/2018,Not_Canceled,2018,May
1,0,0,2,Meal Plan 1,0,Room_Type 1,22,Offline,90,0,10/28/2018,Not_Canceled,2018,Oct
2,0,1,0,Not Selected,0,Room_Type 1,0,Online,114,0,10/18/2017,Not_Canceled,2017,Oct
2,1,0,1,Meal Plan 1,1,Room_Type 1,58,Online,125.1,1,6/21/2018,Not_Canceled,2018,Jun
2,0,2,6,Not Selected,0,Room_Type 1,4,Online,95.13,1,8/14/2017,Not_Canceled,2017,Aug
2,0,0,2,Meal Plan 1,0,Room_Type 5,117,Online,105.84,0,4/29/2018,Canceled,2018,Apr
2,0,1,3,Meal Plan 1,0,Room_Type 1,36,Online,102,0,12/26/2018,Canceled,2018,Dec
2,0,2,2,Not Selected,0,Room_Type 1,35,Online,74.8,2,12/2/2018,Not_Canceled,2018,Dec
2,0,1,0,Not Selected,0,Room_Type 1,31,Online,94.5,0,4/24/2018,Canceled,2018,Apr
2,0,2,4,Not Selected,0,Room_Type 1,79,Online,120.6,0,6/16/2018,Not_Canceled,2018,Jun
2,0,1,2,Meal Plan 1,0,Room_Type 1,1,Online,139.33,0,10/9/2017,Not_Canceled,2017,Oct
